2/15/2023 01:03,22.15,64.00,0.96

2/15/2023 01:18,22.17,64.00,0.96

2/15/2023 01:33,22.07,64.00,0.96

2/15/2023 01:48,22.20,63.00,0.99

2/15/2023 02:03,22.27,63.00,0.99

2/15/2023 02:18,22.31,63.00,1.00

2/15/2023 02:33,22.23,63.00,0.99

2/15/2023 02:48,22.18,63.00,0.99

2/15/2023 03:03,22.14,63.00,0.99

2/15/2023 03:18,22.14,63.00,0.99

2/15/2023 03:33,22.15,63.00,0.99

2/15/2023 03:48,22.13,63.00,0.99

2/15/2023 04:03,22.11,63.00,0.98

2/15/2023 04:18,22.14,63.00,0.99

2/15/2023 04:33,22.13,63.00,0.99

2/15/2023 04:48,22.13,63.00,0.99

2/15/2023 05:03,22.10,63.00,0.98

2/15/2023 05:18,22.13,63.00,0.99

2/15/2023 05:33,22.21,63.00,0.99

2/15/2023 05:48,22.38,63.00,1.00

2/15/2023 06:03,22.43,63.00,1.00

2/15/2023 06:18,22.45,63.00,1.01

2/15/2023 06:33,22.65,63.00,1.02

2/15/2023 06:48,22.69,63.00,1.02

